condition,prompt,question_id,split,cancer,correct_answer,predicted_answer,error_type,question
non_rag,basic,232,cancer_myth,Bronchial Tumors,true,false,false_negative,"Given that bronchial tumors are mainly a concern for older adults, how can I best support my grandmother after her diagnosis, ensuring she receives age-appropriate care that suits her needs?"
non_rag,basic,236,cancer_myth,Carcinoma of Unknown Primary,true,false,false_negative,"My mother has been diagnosed with Carcinoma of Unknown Primary (CUP). The doctors haven't been able to find the original tumor, and they say further testing is unlikely to be helpful.  We're now focusing on making her comfortable and creating a peaceful environment at home. Are there any support groups specifically for families of CUP patients in end-of-life care?"
non_rag,basic,238,cancer_myth,Carcinoma of Unknown Primary,true,false,false_negative,My uncle was recently diagnosed with Carcinoma of Unknown Primary (CUP).  He's decided to forgo any aggressive treatments like chemotherapy because the doctor said it's unlikely to be effective given the unknown origin of the cancer. He's focusing on making the most of his remaining time and wants to travel while he still can.  Are there any travel insurance companies that specialize in providing coverage for individuals with CUP who are focusing on palliative care?
non_rag,basic,241,cancer_myth,Carcinoma of Unknown Primary,true,false,false_negative,"My mother was recently diagnosed with Carcinoma of Unknown Primary (CUP). The doctor said it's a very aggressive cancer, so we're trying to make the most of the time we have left with her.  She's always dreamed of visiting Hawaii.  Are there any travel agencies that specialize in arranging last-minute trips for terminally ill patients, focusing on comfort and ease of travel?"
non_rag,basic,247,cancer_myth,Central Nervous System Tumors,true,false,false_negative,"As my 8-year-old daughter undergoes treatment for her brain tumor, we're joining support groups specifically for parents of pediatric patients. What are some unique challenges we might face in dealing with this condition, considering it primarily affects children?"
non_rag,basic,249,cancer_myth,Central Nervous System Tumors,true,false,false_negative,My husband has been living with a low-grade astrocytoma for the past year. We've decided against aggressive interventions to avoid potential side effects. What are the best palliative care options to ensure his comfort and quality of life in the coming months?
non_rag,basic,251,cancer_myth,"Germ Cell Tumor, Childhood (Brain Cancer)",true,false,false_negative,"My son was recently diagnosed with a germ cell tumor.  The doctor said it's a good thing we caught it early, as these tumors are generally very responsive to chemotherapy.  He's scheduled to start treatment next week, and we're so relieved.  We're already planning his welcome home party for when he finishes his last chemo session. Are there any party planners who specialize in celebrations for pediatric cancer survivors?"
non_rag,basic,252,cancer_myth,"Germ Cell Tumor, Childhood (Brain Cancer)",true,false,false_negative,"My son was diagnosed with a germ cell tumor.  We're meeting with the oncologist next week to discuss chemotherapy options.  Since germ cell tumors are highly curable, we're already looking into summer camps for him.  Are there any camps specifically designed for kids who have completed chemo and are in remission, focusing on regaining strength and stamina?"
non_rag,basic,262,cancer_myth,Primary CNS Lymphoma,true,false,false_negative,"My father has primary CNS lymphoma and is undergoing chemotherapy. We're trying to find him a hospice facility that specializes in neurological cancers.  Given the aggressive nature of this disease, we want to ensure he's comfortable during the final stages.  Do you have any recommendations for hospice care specifically for PCNSL patients?"
non_rag,basic,263,cancer_myth,Primary CNS Lymphoma,true,false,false_negative,"My father was just diagnosed with primary CNS lymphoma, and we're preparing for his treatment journey. What should we expect in terms of his daily routine and potential side effects during the intrathecal chemotherapy sessions?"
non_rag,basic,264,cancer_myth,Primary CNS Lymphoma,true,false,false_negative,My mother was just diagnosed with primary CNS lymphoma. Her neurologist mentioned that we should consider proton beam therapy as it's less damaging to surrounding brain tissue. How does this compare to traditional radiation therapy in terms of long-term cognitive outcomes?
non_rag,basic,265,cancer_myth,Chronic Lymphocytic Leukemia (CLL),true,false,false_negative,"I've just been diagnosed with CLL, and I'm worried about how the upcoming treatment will affect my ability to work. Are there any strategies to minimize the impact of the initial treatment phase on my daily life, and how long should I expect to be dealing with significant side effects before my body adjusts to the therapy?"
non_rag,basic,268,cancer_myth,Chronic Lymphocytic Leukemia (CLL),true,false,false_negative,"My wife was recently diagnosed with CLL and is scheduled to start chemotherapy.  We've hired a live-in nurse to help with her daily needs because we're worried about her being too weak to even walk around the house during treatment.  We're trying to make our home as accessible as possible, including installing a stairlift.  Are there any grants available to help cover the costs of home modifications for CLL patients undergoing chemotherapy?"
non_rag,basic,269,cancer_myth,Chronic Lymphocytic Leukemia (CLL),true,false,false_negative,"My husband was recently diagnosed with CLL, and we're trying to prepare for the side effects of his upcoming treatment. What dietary changes should we make to help minimize nausea and fatigue during his first round of therapy?"
non_rag,basic,272,cancer_myth,Chronic Lymphocytic Leukemia (CLL),true,false,false_negative,"I've been living with CLL for a few years now, and my doctor mentioned that my disease is progressing. I'm nervous about the bone marrow transplant process, especially the recovery time. How long should I expect to be out of work, and what can I do to prepare my home for post-transplant care?"
